Sr. No,"All India 
Merit",Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type,InstituteCode
268,11723 (79.6295147),315424510,Computer Engineering,JEE(Main),AI to AI,AI,3154
,,,,,,,
269,11795 (79.5500674),626791210,Computer Science and ,JEE(Main),AI to AI,AI,6267
,,,Engineering(Data Science),,,,
270,11809 (79.5169764),617561210,Mechanical Engineering,JEE(Main),AI to AI,AI,6175
,,,,,,,
271,11813 (79.5102750),677224610,Information Technology,JEE(Main),AI to AI,AI,6772
272,11824 (79.5102750),347591210,Computer Science and ,JEE(Main),AI to AI,AI,3475
,,,Engineering(Data Science),,,,
273,11863 (79.4184245),627346410,Instrumentation and ,JEE(Main),AI to AI,AI,6273
,,,Control Engineering,,,,
274,11870 (79.4083486),517292110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5172
,,,Machine Learning,,,,
275,11905 (79.3480143),320629310,Electrical Engineering,JEE(Main),AI to AI,AI,3206
276,11913 (79.3480143),342324610,Information Technology,JEE(Main),AI to AI,AI,3423
277,11947 (79.3083980),512125710,Computer Science and ,JEE(Main),AI to AI,AI,5121
,,,Design,,,,
278,11971 (79.2728694),620324510,Computer Engineering,JEE(Main),AI to AI,AI,6203
279,11999 (79.2700846),319491210,Computer Science and ,JEE(Main),AI to AI,AI,3194
,,,Engineering(Data Science),,,,
280,12073 (79.1253199),617519110,Civil Engineering,JEE(Main),AI to AI,AI,6175
,,,,,,,
,,,,,,,
281,12085 (79.1253199),319224510,Computer Engineering,JEE(Main),AI to AI,AI,3192
282,12157 (79.0725290),615591710,Data Science,JEE(Main),AI to AI,AI,6155
283,12165 (79.0558914),414291010,Computer Science and ,JEE(Main),AI to AI,AI,4142
,,,Engineering(Cyber ,,,,
284,12180 (79.0465044),321824510,Computer Engineering,JEE(Main),AI to AI,AI,3218
,,,,,,,
285,12197 (78.9785855),617924510,Computer Engineering,JEE(Main),AI to AI,AI,6179
286,12200 (78.9783555),320837210,Electronics and ,JEE(Main),AI to AI,AI,3208
,,,Telecommunication Engg,,,,
287,12226 (78.9709697),516224610,Information Technology,JEE(Main),AI to AI,AI,5162
,,,,,,,
288,12245 (78.8694927),412300210,Aeronautical Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
289,12261 (78.8694927),343924510,Computer Engineering,JEE(Main),AI to AI,AI,3439
290,12415 (78.6148691),320737210,Electronics and ,JEE(Main),AI to AI,AI,3207
,,,Telecommunication Engg,,,,
291,12443 (78.5565958),413824610,Information Technology,JEE(Main),AI to AI,AI,4138
,,,,,,,
292,12470 (78.5413921),618724510,Computer Engineering,JEE(Main),AI to AI,AI,6187
,,,,,,,
293,12582 (78.4221372),110524210,Computer Science and ,JEE(Main),AI to AI,AI,1105
,,,Engineering,,,,
294,12602 (78.3992551),613937210,Electronics and ,JEE(Main),AI to AI,AI,6139
,,,Telecommunication Engg,,,,
,,,,,,,
295,12635 (78.3768269),464924510,Computer Engineering,JEE(Main),AI to AI,AI,4649
296,12653 (78.3623541),416737210,Electronics and ,JEE(Main),AI to AI,AI,4167
,,,Telecommunication Engg,,,,
297,12672 (78.3553639),515124510,Computer Engineering,JEE(Main),AI to AI,AI,5151
,,,,,,,
298,12711 (78.2653588),631124510,Computer Engineering,JEE(Main),AI to AI,AI,6311
,,,,,,,
299,12760 (78.1116215),319729310,Electrical Engineering,JEE(Main),AI to AI,AI,3197
,,,,,,,
300,12765 (78.0957964),321024610,Information Technology,JEE(Main),AI to AI,AI,3210
,,,,,,,
301,12801 (78.0741227),319499510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3194
,,,Data Science,,,,
302,12812 (78.0577829),664924510,Computer Engineering,JEE(Main),AI to AI,AI,6649
,,,,,,,
303,12818 (78.0371737),679637210,Electronics and ,JEE(Main),AI to AI,AI,6796
,,,Telecommunication Engg,,,,
304,12848 (77.9697253),320437210,Electronics and ,JEE(Main),AI to AI,AI,3204
,,,Telecommunication Engg,,,,
305,12967 (77.8205287),319692010,Computer Science and ,JEE(Main),AI to AI,AI,3196
,,,Engineering (Internet of ,,,,
306,13064 (77.6630229),618724610,Information Technology,JEE(Main),AI to AI,AI,6187
,,,,,,,
307,13168 (77.5819856),613984410,Electronics and Computer ,JEE(Main),AI to AI,AI,6139
,,,Engineering,,,,
308,13261 (77.4032459),629824510,Computer Engineering,JEE(Main),AI to AI,AI,6298
,,,,,,,
,,,,,,,
309,13289 (77.3747734),516024610,Information Technology,JEE(Main),AI to AI,AI,5160
,,,,,,,
310,13328 (77.3660514),319691110,Computer Science and ,JEE(Main),AI to AI,AI,3196
,,,Engineering(Artificial ,,,,
311,13362 (77.3585200),413726310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,4137
,,,and Data Science,,,,
312,13369 (77.3559430),318461210,Mechanical Engineering,JEE(Main),AI to AI,AI,3184
313,13381 (77.3233681),318824610,Information Technology,JEE(Main),AI to AI,AI,3188
,,,,,,,
314,13393 (77.2589676),627350710,Chemical Engineering,JEE(Main),AI to AI,AI,6273
,,,,,,,
315,13552 (76.9729960),417724210,Computer Science and ,JEE(Main),AI to AI,AI,4177
,,,Engineering,,,,
316,13573 (76.9726303),620624510,Computer Engineering,JEE(Main),AI to AI,AI,6206
317,13639 (76.9012351),322324510,Computer Engineering,JEE(Main),AI to AI,AI,3223
,,,,,,,
318,13730 (76.8476904),417426210,Computer Science and ,JEE(Main),AI to AI,AI,4174
,,,Business Systems,,,,
319,13773 (76.8183436),516424510,Computer Engineering,JEE(Main),AI to AI,AI,5164
,,,,,,,
320,13808 (76.8117306),622219110,Civil Engineering,JEE(Main),AI to AI,AI,6222
,,,,,,,
321,13871 (76.5991688),211424210,Computer Science and ,JEE(Main),AI to AI,AI,2114
,,,Engineering,,,,
322,13879 (76.5738858),618524510,Computer Engineering,JEE(Main),AI to AI,AI,6185
,,,,,,,
323,13994 (76.4392986),412324610,Information Technology,JEE(Main),AI to AI,AI,4123
,,,,,,,
324,14016 (76.4158305),319691210,Computer Science and ,JEE(Main),AI to AI,AI,3196
,,,Engineering(Data Science),,,,
325,14028 (76.4110748),318826310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,3188
,,,and Data Science,,,,
326,14042 (76.4110748),676924510,Computer Engineering,JEE(Main),AI to AI,AI,6769
327,14055 (76.4110748),317524510,Computer Engineering,JEE(Main),AI to AI,AI,3175
,,,,,,,
328,14066 (76.3995506),322324610,Information Technology,JEE(Main),AI to AI,AI,3223
,,,,,,,
329,14081 (76.3995506),225024210,Computer Science and ,JEE(Main),AI to AI,AI,2250
,,,Engineering,,,,
330,14089 (76.3988722),414291710,Data Science,JEE(Main),AI to AI,AI,4142
,,,,,,,
331,14102 (76.3988722),621491110,Computer Science and ,JEE(Main),AI to AI,AI,6214
,,,Engineering(Artificial ,,,,
332,14147 (76.3198731),631124610,Information Technology,JEE(Main),AI to AI,AI,6311
,,,,,,,
333,14148 (76.3177292),628961210,Mechanical Engineering,JEE(Main),AI to AI,AI,6289
,,,,,,,
334,14156 (76.3024793),615637210,Electronics and ,JEE(Main),AI to AI,AI,6156
,,,Telecommunication Engg,,,,
335,14197 (76.0854884),211324210,Computer Science and ,JEE(Main),AI to AI,AI,2113
,,,Engineering,,,,
336,14199 (76.0793539),321137210,Electronics and ,JEE(Main),AI to AI,AI,3211
,,,Telecommunication Engg,,,,
,,,,,,,
337,14275 (76.0159176),627221910,Robotics and Automation,JEE(Main),AI to AI,AI,6272
338,14326 (75.9386248),411637210,Electronics and ,JEE(Main),AI to AI,AI,4116
,,,Telecommunication Engg,,,,
339,14386 (75.9069227),417437210,Electronics and ,JEE(Main),AI to AI,AI,4174
,,,Telecommunication Engg,,,,
340,14544 (75.7470444),321824610,Information Technology,JEE(Main),AI to AI,AI,3218
,,,,,,,
341,14600 (75.6959612),413792110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4137
,,,Machine Learning,,,,
342,14679 (75.5297469),314837210,Electronics and ,JEE(Main),AI to AI,AI,3148
,,,Telecommunication Engg,,,,
343,14680 (75.5297469),628499510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6284
,,,Data Science,,,,
344,14682 (75.5297469),630724510,Computer Engineering,JEE(Main),AI to AI,AI,6307
,,,,,,,
345,14695 (75.4945072),618424510,Computer Engineering,JEE(Main),AI to AI,AI,6184
,,,,,,,
346,14719 (75.4172623),626584410,Electronics and Computer ,JEE(Main),AI to AI,AI,6265
,,,Engineering,,,,
347,14735 (75.4082782),347124510,Computer Engineering,JEE(Main),AI to AI,AI,3471
348,14750 (75.3583840),626726210,Computer Science and ,JEE(Main),AI to AI,AI,6267
,,,Business Systems,,,,
349,14798 (75.3583840),617737210,Electronics and ,JEE(Main),AI to AI,AI,6177
,,,Telecommunication Engg,,,,
350,14821 (75.3292759),346024510,Computer Engineering,JEE(Main),AI to AI,AI,3460
,,,,,,,
351,14840 (75.3292759),629824610,Information Technology,JEE(Main),AI to AI,AI,6298
,,,,,,,
352,14865 (75.2340626),513924510,Computer Engineering,JEE(Main),AI to AI,AI,5139
353,14868 (75.2304615),321891210,Computer Science and ,JEE(Main),AI to AI,AI,3218
,,,Engineering(Data Science),,,,
354,14928 (75.1860505),613824510,Computer Engineering,JEE(Main),AI to AI,AI,6138
,,,,,,,
355,14959 (75.1678905),628137210,Electronics and ,JEE(Main),AI to AI,AI,6281
,,,Telecommunication Engg,,,,
356,15007 (75.1074313),515124610,Information Technology,JEE(Main),AI to AI,AI,5151
,,,,,,,
357,15019 (75.1074313),533024510,Computer Engineering,JEE(Main),AI to AI,AI,5330
,,,,,,,
358,15037 (75.1074313),317619110,Civil Engineering,JEE(Main),AI to AI,AI,3176
359,15060 (75.0852228),617999510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6179
,,,Data Science,,,,
360,15078 (75.0572713),632524510,Computer Engineering,JEE(Main),AI to AI,AI,6325
,,,,,,,
361,15112 (75.0398959),517324510,Computer Engineering,JEE(Main),AI to AI,AI,5173
,,,,,,,
362,15113 (75.0272046),625024210,Computer Science and ,JEE(Main),AI to AI,AI,6250
,,,Engineering,,,,
363,15166 (74.8574546),676924610,Information Technology,JEE(Main),AI to AI,AI,6769
364,15182 (74.8399794),679424510,Computer Engineering,JEE(Main),AI to AI,AI,6794
,,,,,,,
365,15291 (74.6629213),320190010,Electronics and Computer ,JEE(Main),AI to AI,AI,3201
,,,Science,,,,
366,15313 (74.6367301),618524610,Information Technology,JEE(Main),AI to AI,AI,6185
367,15412 (74.4853214),412325110,Computer Technology,JEE(Main),AI to AI,AI,4123
,,,,,,,
368,15422 (74.4853214),315424610,Information Technology,JEE(Main),AI to AI,AI,3154
,,,,,,,
369,15439 (74.4445490),629899510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6298
,,,Data Science,,,,
370,15450 (74.4445490),620624610,Information Technology,JEE(Main),AI to AI,AI,6206
371,15454 (74.4445490),318799510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3187
,,,Data Science,,,,
372,15517 (74.3752227),677024510,Computer Engineering,JEE(Main),AI to AI,AI,6770
373,15522 (74.3752227),414299710,Artificial Intelligence,JEE(Main),AI to AI,AI,4142
,,,,,,,
374,15608 (74.2700220),614637610,Electronics Engineering,JEE(Main),AI to AI,AI,6146
375,15624 (74.2677175),673299510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6732
,,,Data Science,,,,
376,15625 (74.2677175),317524610,Information Technology,JEE(Main),AI to AI,AI,3175
,,,,,,,
377,15657 (74.2263536),627661250F,Mechanical Engineering,JEE(Main),AI to AI,AI,6276
378,15793 (74.0102945),615537210,Electronics and ,JEE(Main),AI to AI,AI,6155
,,,Telecommunication Engg,,,,
,,,,,,,
379,15836 (73.9749111),663424510,Computer Engineering,JEE(Main),AI to AI,AI,6634
380,15907 (73.7984831),683424510,Computer Engineering,JEE(Main),AI to AI,AI,6834
381,15922 (73.7598996),417724610,Information Technology,JEE(Main),AI to AI,AI,4177
,,,,,,,
382,15933 (73.7492578),314624610,Information Technology,JEE(Main),AI to AI,AI,3146
,,,,,,,
383,16003 (73.6966054),413699710,Artificial Intelligence,JEE(Main),AI to AI,AI,4136
,,,,,,,
384,16008 (73.6950743),414237210,Electronics and ,JEE(Main),AI to AI,AI,4142
,,,Telecommunication Engg,,,,
385,16086 (73.6861915),630724610,Information Technology,JEE(Main),AI to AI,AI,6307
,,,,,,,
386,16092 (73.6857725),512137210,Electronics and ,JEE(Main),AI to AI,AI,5121
,,,Telecommunication Engg,,,,
387,16152 (73.5242951),620791610,Automation and Robotics,JEE(Main),AI to AI,AI,6207
,,,,,,,
388,16190 (73.4919185),641924210,Computer Science and ,JEE(Main),AI to AI,AI,6419
,,,Engineering,,,,
389,16398 (73.2181345),628919110,Civil Engineering,JEE(Main),AI to AI,AI,6289
,,,,,,,
390,16437 (73.1492704),628824210,Computer Science and ,JEE(Main),AI to AI,AI,6288
,,,Engineering,,,,
391,16548 (73.0292575),625091110,Computer Science and ,JEE(Main),AI to AI,AI,6250
,,,Engineering(Artificial ,,,,
392,16558 (73.0292575),346024610,Information Technology,JEE(Main),AI to AI,AI,3460
,,,,,,,
393,16623 (72.9617602),417226310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,4172
,,,and Data Science,,,,
394,16639 (72.8629940),110524610,Information Technology,JEE(Main),AI to AI,AI,1105
395,16666 (72.8612875),518124510,Computer Engineering,JEE(Main),AI to AI,AI,5181
,,,,,,,
396,16686 (72.8410960),621437210,Electronics and ,JEE(Main),AI to AI,AI,6214
,,,Telecommunication Engg,,,,
397,16707 (72.8211618),510924510,Computer Engineering,JEE(Main),AI to AI,AI,5109
,,,,,,,
398,16745 (72.7255802),627646450F,Instrumentation and ,JEE(Main),AI to AI,AI,6276
,,,Control Engineering,,,,
399,16780 (72.6747522),321837210,Electronics and ,JEE(Main),AI to AI,AI,3218
,,,Telecommunication Engg,,,,
400,16809 (72.6119344),319324510,Computer Engineering,JEE(Main),AI to AI,AI,3193
401,16892 (72.4664854),627524510,Computer Engineering,JEE(Main),AI to AI,AI,6275
,,,,,,,
402,16905 (72.4566067),320390010,Electronics and Computer ,JEE(Main),AI to AI,AI,3203
,,,Science,,,,
403,16964 (72.4369800),677024610,Information Technology,JEE(Main),AI to AI,AI,6770
404,17025 (72.3700240),314890010,Electronics and Computer ,JEE(Main),AI to AI,AI,3148
,,,Science,,,,
405,17039 (72.3527838),515199510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5151
,,,Data Science,,,,
406,17085 (72.2971286),321224510,Computer Engineering,JEE(Main),AI to AI,AI,3212
,,,,,,,
,,,,,,,
407,17177 (72.0524359),516237210,Electronics and ,JEE(Main),AI to AI,AI,5162
,,,Telecommunication Engg,,,,
408,17194 (71.9938029),683426310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6834
,,,and Data Science,,,,
409,17204 (71.9700261),212924210,Computer Science and ,JEE(Main),AI to AI,AI,2129
,,,Engineering,,,,
410,17483 (71.7435555),110137210,Electronics and ,JEE(Main),AI to AI,AI,1101
,,,Telecommunication Engg,,,,
411,17559 (71.6090696),430424550F,Computer Engineering,JEE(Main),AI to AI,AI,4304
,,,,,,,
412,17571 (71.5877788),679424610,Information Technology,JEE(Main),AI to AI,AI,6794
413,17578 (71.5877788),413891210,Computer Science and ,JEE(Main),AI to AI,AI,4138
,,,Engineering(Data Science),,,,
414,17628 (71.5223260),112024210,Computer Science and ,JEE(Main),AI to AI,AI,1120
,,,Engineering,,,,
415,17662 (71.5182127),628537250F,Electronics and ,JEE(Main),AI to AI,AI,6285
,,,Telecommunication Engg,,,,
416,17740 (71.4344110),515224210,Computer Science and ,JEE(Main),AI to AI,AI,5152
,,,Engineering,,,,
417,17741 (71.4344110),411629310,Electrical Engineering,JEE(Main),AI to AI,AI,4116
418,17785 (71.3488468),628324210,Computer Science and ,JEE(Main),AI to AI,AI,6283
,,,Engineering,,,,
419,17793 (71.3055842),320091110,Computer Science and ,JEE(Main),AI to AI,AI,3200
,,,Engineering(Artificial ,,,,
420,18032 (70.9589900),626737210,Electronics and ,JEE(Main),AI to AI,AI,6267
,,,Telecommunication Engg,,,,
,,,,,,,
421,18044 (70.9565054),413424210,Computer Science and ,JEE(Main),AI to AI,AI,4134
,,,Engineering,,,,
422,18077 (70.9219412),513924610,Information Technology,JEE(Main),AI to AI,AI,5139
423,18150 (70.8647316),641991310,Computer Science and ,JEE(Main),AI to AI,AI,6419
,,,Engineering (Artificial ,,,,
424,18163 (70.8547633),416737610,Electronics Engineering,JEE(Main),AI to AI,AI,4167
425,18212 (70.7224394),614924610,Information Technology,JEE(Main),AI to AI,AI,6149
426,18263 (70.6819600),627821910,Robotics and Automation,JEE(Main),AI to AI,AI,6278
427,18270 (70.6727915),417426510,Industrial IoT,JEE(Main),AI to AI,AI,4174
428,18275 (70.6504904),413737210,Electronics and ,JEE(Main),AI to AI,AI,4137
,,,Telecommunication Engg,,,,
429,18287 (70.6504904),614424510,Computer Engineering,JEE(Main),AI to AI,AI,6144
430,18297 (70.6328403),319291110,Computer Science and ,JEE(Main),AI to AI,AI,3192
,,,Engineering(Artificial ,,,,
431,18320 (70.6328403),414724210,Computer Science and ,JEE(Main),AI to AI,AI,4147
,,,Engineering,,,,
432,18322 (70.6328403),533124510,Computer Engineering,JEE(Main),AI to AI,AI,5331
,,,,,,,
433,18324 (70.6328403),618424610,Information Technology,JEE(Main),AI to AI,AI,6184
,,,,,,,
434,18373 (70.6009947),626537210,Electronics and ,JEE(Main),AI to AI,AI,6265
,,,Telecommunication Engg,,,,
,,,,,,,
435,18375 (70.6009947),618529310,Electrical Engineering,JEE(Main),AI to AI,AI,6185
436,18394 (70.6009947),212724210,Computer Science and ,JEE(Main),AI to AI,AI,2127
,,,Engineering,,,,
437,18395 (70.6009947),517399510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5173
,,,Data Science,,,,
438,18470 (70.4822395),662524510,Computer Engineering,JEE(Main),AI to AI,AI,6625
439,18477 (70.4624002),663424610,Information Technology,JEE(Main),AI to AI,AI,6634
440,18491 (70.4515050),516284410,Electronics and Computer ,JEE(Main),AI to AI,AI,5162
,,,Engineering,,,,
441,18508 (70.3348232),510924610,Information Technology,JEE(Main),AI to AI,AI,5109
,,,,,,,
442,18520 (70.3199181),319324610,Information Technology,JEE(Main),AI to AI,AI,3193
443,18564 (70.2332303),614537210,Electronics and ,JEE(Main),AI to AI,AI,6145
,,,Telecommunication Engg,,,,
444,18577 (70.1827514),412326610,Robotics and Artificial ,JEE(Main),AI to AI,AI,4123
,,,Intelligence,,,,
445,18597 (70.0778259),412399510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,4123
,,,Data Science,,,,
446,18710 (70.0448751),627429310,Electrical Engineering,JEE(Main),AI to AI,AI,6274
,,,,,,,
447,18765 (69.9750312),322390010,Electronics and Computer ,JEE(Main),AI to AI,AI,3223
,,,Science,,,,
448,18821 (69.8842846),622226310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6222
,,,and Data Science,,,,
,,,,,,,
449,18827 (69.8603105),253324210,Computer Science and ,JEE(Main),AI to AI,AI,2533
,,,Engineering,,,,
450,18840 (69.8554052),613824610,Information Technology,JEE(Main),AI to AI,AI,6138
,,,,,,,
451,18894 (69.8121416),319292010,Computer Science and ,JEE(Main),AI to AI,AI,3192
,,,Engineering (Internet of ,,,,
452,18964 (69.7216501),628437210,Electronics and ,JEE(Main),AI to AI,AI,6284
,,,Telecommunication Engg,,,,
453,18965 (69.7216501),614924510,Computer Engineering,JEE(Main),AI to AI,AI,6149
454,18984 (69.7132144),411637610,Electronics Engineering,JEE(Main),AI to AI,AI,4116
455,18987 (69.7132144),111424210,Computer Science and ,JEE(Main),AI to AI,AI,1114
,,,Engineering,,,,
456,19084 (69.5210062),417224210,Computer Science and ,JEE(Main),AI to AI,AI,4172
,,,Engineering,,,,
457,19093 (69.5210062),620729310,Electrical Engineering,JEE(Main),AI to AI,AI,6207
,,,,,,,
458,19195 (69.2869463),533024610,Information Technology,JEE(Main),AI to AI,AI,5330
,,,,,,,
459,19199 (69.2869463),679499510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6794
,,,Data Science,,,,
460,19306 (69.1957903),211491110,Computer Science and ,JEE(Main),AI to AI,AI,2114
,,,Engineering(Artificial ,,,,
461,19338 (69.1705476),411619110,Civil Engineering,JEE(Main),AI to AI,AI,4116
462,19362 (69.1696638),625091210,Computer Science and ,JEE(Main),AI to AI,AI,6250
,,,Engineering(Data Science),,,,
,,,,,,,
463,19392 (69.1696638),632024510,Computer Engineering,JEE(Main),AI to AI,AI,6320
,,,,,,,
464,19490 (69.0520631),627524610,Information Technology,JEE(Main),AI to AI,AI,6275
,,,,,,,
465,19510 (69.0259024),516124510,Computer Engineering,JEE(Main),AI to AI,AI,5161
466,19542 (68.9260891),516084410,Electronics and Computer ,JEE(Main),AI to AI,AI,5160
,,,Engineering,,,,
467,19550 (68.9260891),617837210,Electronics and ,JEE(Main),AI to AI,AI,6178
,,,Telecommunication Engg,,,,
468,19566 (68.9260891),631037210,Electronics and ,JEE(Main),AI to AI,AI,6310
,,,Telecommunication Engg,,,,
469,19607 (68.9183955),541824510,Computer Engineering,JEE(Main),AI to AI,AI,5418
470,19619 (68.9183955),620637210,Electronics and ,JEE(Main),AI to AI,AI,6206
,,,Telecommunication Engg,,,,
471,19826 (68.5541077),627829310,Electrical Engineering,JEE(Main),AI to AI,AI,6278
472,20009 (68.3734821),626824210,Computer Science and ,JEE(Main),AI to AI,AI,6268
,,,Engineering,,,,
473,20018 (68.3400519),414724610,Information Technology,JEE(Main),AI to AI,AI,4147
474,20082 (68.3072115),112824210,Computer Science and ,JEE(Main),AI to AI,AI,1128
,,,Engineering,,,,
475,20100 (68.3072115),322124510,Computer Engineering,JEE(Main),AI to AI,AI,3221
,,,,,,,
476,20137 (68.2756840),319761210,Mechanical Engineering,JEE(Main),AI to AI,AI,3197
,,,,,,,
,,,,,,,
477,20165 (68.2739687),413924210,Computer Science and ,JEE(Main),AI to AI,AI,4139
,,,Engineering,,,,
478,20172 (68.2478673),614424610,Information Technology,JEE(Main),AI to AI,AI,6144
479,20184 (68.2121493),211124210,Computer Science and ,JEE(Main),AI to AI,AI,2111
,,,Engineering,,,,
480,20212 (68.1822443),676861210,Mechanical Engineering,JEE(Main),AI to AI,AI,6768
481,20322 (67.9463171),515224610,Information Technology,JEE(Main),AI to AI,AI,5152
482,20369 (67.8977095),111424610,Information Technology,JEE(Main),AI to AI,AI,1114
,,,,,,,
483,20387 (67.8799703),614191610,Automation and Robotics,JEE(Main),AI to AI,AI,6141
,,,,,,,
484,20403 (67.8799703),314699510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3146
,,,Data Science,,,,
485,20418 (67.8431924),417429310,Electrical Engineering,JEE(Main),AI to AI,AI,4174
486,20441 (67.7739163),675537210,Electronics and ,JEE(Main),AI to AI,AI,6755
,,,Telecommunication Engg,,,,
487,20468 (67.7628793),415124210,Computer Science and ,JEE(Main),AI to AI,AI,4151
,,,Engineering,,,,
488,20491 (67.7060203),313537210,Electronics and ,JEE(Main),AI to AI,AI,3135
,,,Telecommunication Engg,,,,
489,20535 (67.6425512),517337210,Electronics and ,JEE(Main),AI to AI,AI,5173
,,,Telecommunication Engg,,,,
490,20581 (67.5072532),110724210,Computer Science and ,JEE(Main),AI to AI,AI,1107
,,,Engineering,,,,
,,,,,,,
491,20658 (67.4457860),413637210,Electronics and ,JEE(Main),AI to AI,AI,4136
,,,Telecommunication Engg,,,,
492,20685 (67.4218657),617760610,Production Engineering,JEE(Main),AI to AI,AI,6177
493,20702 (67.3864973),681524510,Computer Engineering,JEE(Main),AI to AI,AI,6815
494,20729 (67.2791782),677237210,Electronics and ,JEE(Main),AI to AI,AI,6772
,,,Telecommunication Engg,,,,
495,20764 (67.2791782),682261210,Mechanical Engineering,JEE(Main),AI to AI,AI,6822
,,,,,,,
496,20766 (67.2791782),412350710,Chemical Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
497,20815 (67.2175039),315491110,Computer Science and ,JEE(Main),AI to AI,AI,3154
,,,Engineering(Artificial ,,,,
498,20997 (67.0162297),510324510,Computer Engineering,JEE(Main),AI to AI,AI,5103
,,,,,,,
499,21005 (67.0162297),664324210,Computer Science and ,JEE(Main),AI to AI,AI,6643
,,,Engineering,,,,
500,21019 (67.0090297),315491210,Computer Science and ,JEE(Main),AI to AI,AI,3154
,,,Engineering(Data Science),,,,
501,21045 (67.0090297),412337210,Electronics and ,JEE(Main),AI to AI,AI,4123
,,,Telecommunication Engg,,,,
502,21068 (67.0090297),320461210,Mechanical Engineering,JEE(Main),AI to AI,AI,3204
503,21082 (67.0012586),510837210,Electronics and ,JEE(Main),AI to AI,AI,5108
,,,Telecommunication Engg,,,,
504,21085 (67.0012586),622291310,Computer Science and ,JEE(Main),AI to AI,AI,6222
,,,Engineering (Artificial ,,,,
,,,,,,,
505,21100 (66.9081785),322224510,Computer Engineering,JEE(Main),AI to AI,AI,3222
,,,,,,,
506,21193 (66.8210140),320429310,Electrical Engineering,JEE(Main),AI to AI,AI,3204
507,21201 (66.8135371),321924610,Information Technology,JEE(Main),AI to AI,AI,3219
,,,,,,,
508,21207 (66.8015915),632592110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6325
,,,Machine Learning,,,,
509,21290 (66.7429255),676824510,Computer Engineering,JEE(Main),AI to AI,AI,6768
510,21440 (66.4971903),517237210,Electronics and ,JEE(Main),AI to AI,AI,5172
,,,Telecommunication Engg,,,,
511,21444 (66.4971903),413899710,Artificial Intelligence,JEE(Main),AI to AI,AI,4138
,,,,,,,
512,21451 (66.4971903),464929310,Electrical Engineering,JEE(Main),AI to AI,AI,4649
513,21496 (66.3420372),211399510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,2113
,,,Data Science,,,,
514,21626 (66.1997553),544929310,Electrical Engineering,JEE(Main),AI to AI,AI,5449
515,21638 (66.1977286),680824510,Computer Engineering,JEE(Main),AI to AI,AI,6808
516,21661 (66.1977286),347199510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3471
,,,Data Science,,,,
517,21775 (66.0594364),618324510,Computer Engineering,JEE(Main),AI to AI,AI,6183
,,,,,,,
518,21810 (66.0510080),622024210,Computer Science and ,JEE(Main),AI to AI,AI,6220
,,,Engineering,,,,
,,,,,,,
519,21815 (66.0438426),622324210,Computer Science and ,JEE(Main),AI to AI,AI,6223
,,,Engineering,,,,
520,21818 (66.0438426),625037210,Electronics and ,JEE(Main),AI to AI,AI,6250
,,,Telecommunication Engg,,,,
521,21875 (65.9814087),510999510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5109
,,,Data Science,,,,
522,21876 (65.9814087),319824510,Computer Engineering,JEE(Main),AI to AI,AI,3198
523,21883 (65.9754738),110526310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,1105
,,,and Data Science,,,,
524,21888 (65.9754738),541826310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,5418
,,,and Data Science,,,,
525,21895 (65.9754738),614619110,Civil Engineering,JEE(Main),AI to AI,AI,6146
526,21955 (65.8607455),675924510,Computer Engineering,JEE(Main),AI to AI,AI,6759
527,21969 (65.8108900),346724510,Computer Engineering,JEE(Main),AI to AI,AI,3467
,,,,,,,
528,22119 (65.6188512),683924210,Computer Science and ,JEE(Main),AI to AI,AI,6839
,,,Engineering,,,,
529,22271 (65.4614106),318937210,Electronics and ,JEE(Main),AI to AI,AI,3189
,,,Telecommunication Engg,,,,
530,22278 (65.4614106),321890010,Electronics and Computer ,JEE(Main),AI to AI,AI,3218
,,,Science,,,,
