Sr. No,"All India 
Merit",Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type,InstituteCode
267,13188 (77.5533353),628191610,Automation and Robotics,JEE(Main),AI to AI,AI,6281
268,13210 (77.5215012),614424510,Computer Engineering,JEE(Main),AI to AI,AI,6144
269,13299 (77.3747734),517237210,Electronics and ,JEE(Main),AI to AI,AI,5172
,,,Telecommunication Engg,,,,
270,13301 (77.3747734),541824510,Computer Engineering,JEE(Main),AI to AI,AI,5418
271,13310 (77.3747734),321437210,Electronics and ,JEE(Main),AI to AI,AI,3214
,,,Telecommunication Engg,,,,
272,13554 (76.9729960),110524610,Information Technology,JEE(Main),AI to AI,AI,1105
273,13575 (76.9556583),500350710,Chemical Engineering,JEE(Main),MH to AI,GNT2H,5003
,,,,,,,
274,13611 (76.9412394),320837210,Electronics and ,JEE(Main),AI to AI,AI,3208
,,,Telecommunication Engg,,,,
275,13632 (76.9236881),540924510,Computer Engineering,JEE(Main),AI to AI,AI,5409
,,,,,,,
276,13658 (76.9001444),628137210,Electronics and ,JEE(Main),AI to AI,AI,6281
,,,Telecommunication Engg,,,,
277,13694 (76.9001444),315424510,Computer Engineering,JEE(Main),AI to AI,AI,3154
,,,,,,,
278,13804 (76.8183436),628499510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6284
,,,Data Science,,,,
279,13805 (76.8183436),317524510,Computer Engineering,JEE(Main),AI to AI,AI,3175
,,,,,,,
280,13808 (76.8117306),622219110,Civil Engineering,JEE(Main),MH to AI,GOPENO,6222
,,,,,,,
,,,,,,,
281,13819 (76.7351020),418124510,Computer Engineering,JEE(Main),AI to AI,AI,4181
282,13824 (76.7111581),629824610,Information Technology,JEE(Main),AI to AI,AI,6298
,,,,,,,
283,13874 (76.5946206),319692010,Computer Science and ,JEE(Main),AI to AI,AI,3196
,,,Engineering (Internet of ,,,,
284,13880 (76.5738858),319691210,Computer Science and ,JEE(Main),AI to AI,AI,3196
,,,Engineering(Data Science),,,,
285,13881 (76.5738858),617837210,Electronics and ,JEE(Main),AI to AI,AI,6178
,,,Telecommunication Engg,,,,
286,13946 (76.4960470),319224510,Computer Engineering,JEE(Main),AI to AI,AI,3192
287,14171 (76.3024793),679637210,Electronics and ,JEE(Main),AI to AI,AI,6796
,,,Telecommunication Engg,,,,
288,14235 (76.0541321),314624610,Information Technology,JEE(Main),AI to AI,AI,3146
,,,,,,,
289,14237 (76.0541321),617924510,Computer Engineering,JEE(Main),AI to AI,AI,6179
290,14240 (76.0541321),628961210,Mechanical Engineering,JEE(Main),AI to AI,AI,6289
,,,,,,,
291,14246 (76.0159176),412337010,Electronics and ,JEE(Main),AI to AI,AI,4123
,,,Communication ,,,,
292,14253 (76.0159176),253324210,Computer Science and ,JEE(Main),AI to AI,AI,2533
,,,Engineering,,,,
293,14304 (75.9386248),416735610,Electrical Engg[Electronics ,JEE(Main),AI to AI,AI,4167
,,,and Power],,,,
294,14326 (75.9386248),430424550F,Computer Engineering,JEE(Main),AI to AI,AI,4304
,,,,,,,
,,,,,,,
295,14338 (75.9177440),516237210,Electronics and ,JEE(Main),AI to AI,AI,5162
,,,Telecommunication Engg,,,,
296,14357 (75.9177440),614537210,Electronics and ,JEE(Main),AI to AI,AI,6145
,,,Telecommunication Engg,,,,
297,14367 (75.9069227),631137210,Electronics and ,JEE(Main),AI to AI,AI,6311
,,,Telecommunication Engg,,,,
298,14415 (75.8853836),627829310,Electrical Engineering,JEE(Main),AI to AI,AI,6278
299,14598 (75.6959612),625024210,Computer Science and ,JEE(Main),AI to AI,AI,6250
,,,Engineering,,,,
300,14607 (75.6945647),413699710,Artificial Intelligence,JEE(Main),AI to AI,AI,4136
,,,,,,,
301,14766 (75.3583840),620729310,Electrical Engineering,JEE(Main),AI to AI,AI,6207
,,,,,,,
302,14769 (75.3583840),412337210,Electronics and ,JEE(Main),AI to AI,AI,4123
,,,Telecommunication Engg,,,,
303,14832 (75.3292759),618524510,Computer Engineering,JEE(Main),AI to AI,AI,6185
304,14895 (75.2117789),628537250F,Electronics and ,JEE(Main),AI to AI,AI,6285
,,,Telecommunication Engg,,,,
305,14914 (75.1860505),677024510,Computer Engineering,JEE(Main),AI to AI,AI,6770
306,14928 (75.1860505),673237210,Electronics and ,JEE(Main),AI to AI,AI,6732
,,,Telecommunication Engg,,,,
307,14930 (75.1860505),510324510,Computer Engineering,JEE(Main),AI to AI,AI,5103
,,,,,,,
308,14944 (75.1678905),318250710,Chemical Engineering,JEE(Main),AI to AI,AI,3182
,,,,,,,
309,14947 (75.1678905),513924510,Computer Engineering,JEE(Main),AI to AI,AI,5139
310,15004 (75.1074313),618237210,"Electronics and 
Telecommunication Engg",JEE(Main),AI to AI,AI,6182
311,15031 (75.1074313),620624510,Computer Engineering,JEE(Main),AI to AI,AI,6206
312,15053 (75.0852228),342390010,Electronics and Computer ,JEE(Main),AI to AI,AI,3423
,,,Science,,,,
313,15073 (75.0648417),618424510,Computer Engineering,JEE(Main),AI to AI,AI,6184
,,,,,,,
314,15100 (75.0398959),627461210,Mechanical Engineering,JEE(Main),AI to AI,AI,6274
,,,,,,,
315,15138 (74.9516908),319437210,Electronics and ,JEE(Main),AI to AI,AI,3194
,,,Telecommunication Engg,,,,
316,15144 (74.9516908),211399510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,2113
,,,Data Science,,,,
317,15170 (74.8574546),662237210,Electronics and ,JEE(Main),AI to AI,AI,6622
,,,Telecommunication Engg,,,,
318,15229 (74.7612807),510837210,Electronics and ,JEE(Main),AI to AI,AI,5108
,,,Telecommunication Engg,,,,
319,15253 (74.7539139),630724610,Information Technology,JEE(Main),AI to AI,AI,6307
,,,,,,,
320,15277 (74.6629213),416719110,Civil Engineering,JEE(Main),AI to AI,AI,4167
321,15290 (74.6629213),631037210,Electronics and ,JEE(Main),AI to AI,AI,6310
,,,Telecommunication Engg,,,,
322,15296 (74.6629213),627261210,Mechanical Engineering,JEE(Main),AI to AI,AI,6272
323,15347 (74.5720980),315424610,Information Technology,JEE(Main),AI to AI,AI,3154
,,,,,,,
324,15429 (74.4733624),317524610,Information Technology,JEE(Main),AI to AI,AI,3175
,,,,,,,
325,15480 (74.3956216),516284410,Electronics and Computer ,JEE(Main),AI to AI,AI,5162
,,,Engineering,,,,
326,15508 (74.3773632),318461210,Mechanical Engineering,JEE(Main),AI to AI,AI,3184
327,15513 (74.3752227),626584410,Electronics and Computer ,JEE(Main),AI to AI,AI,6265
,,,Engineering,,,,
328,15570 (74.3068056),677024610,Information Technology,JEE(Main),AI to AI,AI,6770
329,15587 (74.2700220),628437210,Electronics and ,JEE(Main),AI to AI,AI,6284
,,,Telecommunication Engg,,,,
330,15601 (74.2700220),500350710,Chemical Engineering,JEE(Main),MH to AI,GNT3H,5003
,,,,,,,
331,15614 (74.2677175),412326510,Industrial IoT,JEE(Main),AI to AI,AI,4123
,,,,,,,
332,15689 (74.1476829),615537210,Electronics and ,JEE(Main),AI to AI,AI,6155
,,,Telecommunication Engg,,,,
333,15711 (74.0929503),679499510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6794
,,,Data Science,,,,
334,15714 (74.0766923),612237210,Electronics and ,JEE(Main),AI to AI,AI,6122
,,,Telecommunication Engg,,,,
335,15785 (74.0102945),620624610,Information Technology,JEE(Main),AI to AI,AI,6206
336,15843 (73.9261996),627219110,Civil Engineering,JEE(Main),AI to AI,AI,6272
,,,,,,,
337,15922 (73.7598996),417724210,Computer Science and ,JEE(Main),AI to AI,AI,4177
,,,Engineering,,,,
338,15936 (73.7206538),315491110,Computer Science and ,JEE(Main),AI to AI,AI,3154
,,,Engineering(Artificial ,,,,
339,15963 (73.6966054),319824510,Computer Engineering,JEE(Main),AI to AI,AI,3198
340,15981 (73.6966054),319637210,Electronics and ,JEE(Main),AI to AI,AI,3196
,,,Telecommunication Engg,,,,
341,16008 (73.6950743),500350710,Chemical Engineering,JEE(Main),MH to AI,LSCH,5003
,,,,,,,
342,16010 (73.6950743),683424510,Computer Engineering,JEE(Main),AI to AI,AI,6834
343,16039 (73.6950743),614161210,Mechanical Engineering,JEE(Main),AI to AI,AI,6141
,,,,,,,
344,16051 (73.6950743),417426510,Industrial IoT,JEE(Main),AI to AI,AI,4174
345,16062 (73.6900648),628919110,Civil Engineering,JEE(Main),AI to AI,AI,6289
,,,,,,,
346,16100 (73.6857725),318392010,Computer Science and ,JEE(Main),AI to AI,AI,3183
,,,Engineering (Internet of ,,,,
347,16143 (73.5575943),675537210,Electronics and ,JEE(Main),AI to AI,AI,6755
,,,Telecommunication Engg,,,,
348,16190 (73.4919185),614499510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6144
,,,Data Science,,,,
349,16200 (73.4403406),213324210,Computer Science and ,JEE(Main),AI to AI,AI,2133
,,,Engineering,,,,
350,16263 (73.4252824),618737210,Electronics and ,JEE(Main),AI to AI,AI,6187
,,,Telecommunication Engg,,,,
,,,,,,,
351,16315 (73.3930190),417224210,Computer Science and ,JEE(Main),AI to AI,AI,4172
,,,Engineering,,,,
352,16348 (73.2320865),613824610,Information Technology,JEE(Main),AI to AI,AI,6138
,,,,,,,
353,16398 (73.2181345),620637210,Electronics and ,JEE(Main),AI to AI,AI,6206
,,,Telecommunication Engg,,,,
354,16501 (73.0841649),512161210,Mechanical Engineering,JEE(Main),AI to AI,AI,5121
355,16585 (73.0292575),533099510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,5330
,,,Data Science,,,,
356,16622 (72.9645850),516124610,Information Technology,JEE(Main),AI to AI,AI,5161
357,16645 (72.8629940),413737210,Electronics and ,JEE(Main),AI to AI,AI,4137
,,,Telecommunication Engg,,,,
358,16673 (72.8594089),632524510,Computer Engineering,JEE(Main),AI to AI,AI,6325
,,,,,,,
359,16767 (72.6836661),629819110,Civil Engineering,JEE(Main),AI to AI,AI,6298
,,,,,,,
360,16811 (72.5916657),411637610,Electronics Engineering,JEE(Main),AI to AI,AI,4116
361,16892 (72.4664854),641924210,Computer Science and ,JEE(Main),AI to AI,AI,6419
,,,Engineering,,,,
362,16903 (72.4566067),320337210,Electronics and ,JEE(Main),AI to AI,AI,3203
,,,Telecommunication Engg,,,,
363,17070 (72.2971286),680824510,Computer Engineering,JEE(Main),AI to AI,AI,6808
364,17128 (72.1460290),614924510,Computer Engineering,JEE(Main),AI to AI,AI,6149
365,17140 (72.1072393),615529310,Electrical Engineering,JEE(Main),AI to AI,AI,6155
366,17172 (72.0683065),530324510,Computer Engineering,JEE(Main),AI to AI,AI,5303
,,,,,,,
367,17270 (71.9490896),464924510,Computer Engineering,JEE(Main),AI to AI,AI,4649
368,17322 (71.8704068),515224210,Computer Science and ,JEE(Main),AI to AI,AI,5152
,,,Engineering,,,,
369,17330 (71.8704068),627861210,Mechanical Engineering,JEE(Main),AI to AI,AI,6278
370,17361 (71.8278052),414237210,Electronics and ,JEE(Main),AI to AI,AI,4142
,,,Telecommunication Engg,,,,
371,17388 (71.8092742),417724610,Information Technology,JEE(Main),AI to AI,AI,4177
,,,,,,,
372,17402 (71.8092742),342319110,Civil Engineering,JEE(Main),MH to AI,GOPENO,3423
373,17442 (71.8031237),614661210,Mechanical Engineering,JEE(Main),AI to AI,AI,6146
374,17449 (71.8024074),412329310,Electrical Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
375,17454 (71.8024074),641991310,Computer Science and ,JEE(Main),AI to AI,AI,6419
,,,Engineering (Artificial ,,,,
376,17500 (71.6768028),414229310,Electrical Engineering,JEE(Main),AI to AI,AI,4142
,,,,,,,
377,17525 (71.6472982),664937210,Electronics and ,JEE(Main),AI to AI,AI,6649
,,,Telecommunication Engg,,,,
378,17597 (71.5570956),413637210,Electronics and ,JEE(Main),AI to AI,AI,4136
,,,Telecommunication Engg,,,,
379,17617 (71.5223260),662524510,Computer Engineering,JEE(Main),AI to AI,AI,6625
380,17624 (71.5223260),111424610,Information Technology,JEE(Main),AI to AI,AI,1114
,,,,,,,
381,17626 (71.5223260),413924210,Computer Science and ,JEE(Main),AI to AI,AI,4139
,,,Engineering,,,,
382,17726 (71.4344110),513924610,Information Technology,JEE(Main),AI to AI,AI,5139
383,17757 (71.4344110),630737210,Electronics and ,JEE(Main),AI to AI,AI,6307
,,,Telecommunication Engg,,,,
384,17798 (71.2972861),614492110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6144
,,,Machine Learning,,,,
385,17817 (71.2799333),512129310,Electrical Engineering,JEE(Main),AI to AI,AI,5121
386,17847 (71.2121448),683426310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6834
,,,and Data Science,,,,
387,17947 (71.1547937),313537210,Electronics and ,JEE(Main),AI to AI,AI,3135
,,,Telecommunication Engg,,,,
388,18003 (70.9683908),413324510,Computer Engineering,JEE(Main),AI to AI,AI,4133
,,,,,,,
389,18092 (70.9219412),430461250F,Mechanical Engineering,JEE(Main),AI to AI,AI,4304
,,,,,,,
390,18107 (70.9219412),416761210,Mechanical Engineering,JEE(Main),AI to AI,AI,4167
391,18113 (70.9219412),627524510,Computer Engineering,JEE(Main),AI to AI,AI,6275
,,,,,,,
392,18146 (70.8647316),321724510,Computer Engineering,JEE(Main),AI to AI,AI,3217
,,,,,,,
,,,,,,,
393,18165 (70.8458928),512191910,Robotics and Automation,JEE(Main),AI to AI,AI,5121
394,18176 (70.7943229),126524610,Information Technology,JEE(Main),AI to AI,AI,1265
,,,,,,,
395,18187 (70.7645091),629821910,Robotics and Automation,JEE(Main),AI to AI,AI,6298
,,,,,,,
396,18204 (70.7224394),621437210,Electronics and ,JEE(Main),AI to AI,AI,6214
,,,Telecommunication Engg,,,,
397,18236 (70.6986591),417461210,Mechanical Engineering,JEE(Main),AI to AI,AI,4174
398,18239 (70.6819600),211361210,Mechanical Engineering,JEE(Main),AI to AI,AI,2113
399,18257 (70.6819600),112124210,Computer Science and ,JEE(Main),AI to AI,AI,1121
,,,Engineering,,,,
400,18338 (70.6303751),632024510,Computer Engineering,JEE(Main),AI to AI,AI,6320
,,,,,,,
401,18358 (70.6303751),319761210,Mechanical Engineering,JEE(Main),MI to AI,MI,3197
,,,,,,,
402,18514 (70.3199181),631724210,Computer Science and ,JEE(Main),AI to AI,AI,6317
,,,Engineering,,,,
403,18623 (70.0778259),524491610,Automation and Robotics,JEE(Main),AI to AI,AI,5244
,,,,,,,
404,18633 (70.0617332),319037210,Electronics and ,JEE(Main),AI to AI,AI,3190
,,,Telecommunication Engg,,,,
405,18646 (70.0617332),417737010,Electronics and ,JEE(Main),AI to AI,AI,4177
,,,Communication ,,,,
406,18675 (70.0579798),628246610,Instrumentation ,JEE(Main),AI to AI,AI,6282
,,,Engineering,,,,
,,,,,,,
407,18679 (70.0472729),412361210,Mechanical Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
408,18708 (70.0448751),663437210,Electronics and ,JEE(Main),AI to AI,AI,6634
,,,Telecommunication Engg,,,,
409,18765 (69.9750312),318737210,Electronics and ,JEE(Main),AI to AI,AI,3187
,,,Telecommunication Engg,,,,
410,18802 (69.8842846),319292010,Computer Science and ,JEE(Main),AI to AI,AI,3192
,,,Engineering (Internet of ,,,,
411,18848 (69.8554052),319324510,Computer Engineering,JEE(Main),AI to AI,AI,3193
412,18880 (69.8554052),675924510,Computer Engineering,JEE(Main),AI to AI,AI,6759
413,18936 (69.7216501),533024510,Computer Engineering,JEE(Main),AI to AI,AI,5330
,,,,,,,
414,18945 (69.7216501),314692010,Computer Science and ,JEE(Main),AI to AI,AI,3146
,,,Engineering (Internet of ,,,,
415,19021 (69.6618856),516229310,Electrical Engineering,JEE(Main),AI to AI,AI,5162
,,,,,,,
416,19028 (69.6376298),415124210,Computer Science and ,JEE(Main),AI to AI,AI,4151
,,,Engineering,,,,
417,19066 (69.5368895),318937210,Electronics and ,JEE(Main),AI to AI,AI,3189
,,,Telecommunication Engg,,,,
418,19184 (69.3568687),414724210,Computer Science and ,JEE(Main),AI to AI,AI,4147
,,,Engineering,,,,
419,19192 (69.3048296),517724510,Computer Engineering,JEE(Main),AI to AI,AI,5177
420,19195 (69.2869463),627524610,Information Technology,JEE(Main),AI to AI,AI,6275
,,,,,,,
,,,,,,,
421,19245 (69.2571785),321892110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3218
,,,Machine Learning,,,,
422,19251 (69.2571785),664024210,Computer Science and ,JEE(Main),AI to AI,AI,6640
,,,Engineering,,,,
423,19338 (69.1705476),415124610,Information Technology,JEE(Main),AI to AI,AI,4151
,,,,,,,
424,19348 (69.1696638),629861210,Mechanical Engineering,JEE(Main),AI to AI,AI,6298
,,,,,,,
425,19369 (69.1696638),211384410,Electronics and Computer ,JEE(Main),AI to AI,AI,2113
,,,Engineering,,,,
426,19374 (69.1696638),322390010,Electronics and Computer ,JEE(Main),AI to AI,AI,3223
,,,Science,,,,
427,19466 (69.0561130),344724510,Computer Engineering,JEE(Main),AI to AI,AI,3447
428,19529 (68.9280109),679437210,Electronics and ,JEE(Main),AI to AI,AI,6794
,,,Telecommunication Engg,,,,
429,19540 (68.9260891),112824210,Computer Science and ,JEE(Main),AI to AI,AI,1128
,,,Engineering,,,,
430,19565 (68.9260891),317625910,Mechanical and ,JEE(Main),AI to AI,AI,3176
,,,Mechatronics Engineering ,,,,
431,19630 (68.9183955),319392110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3193
,,,Machine Learning,,,,
432,19721 (68.8260625),516124510,Computer Engineering,JEE(Main),AI to AI,AI,5161
433,19732 (68.7816821),614437210,Electronics and ,JEE(Main),AI to AI,AI,6144
,,,Telecommunication Engg,,,,
,19758 (68.6724692),513937210,Electronics and ,JEE(Main),AI to AI,AI,5139
,,,Telecommunication Engg,,,,
,,,,,,,
435,19784 (68.6427530),304250410,Food Technology And ,JEE(Main),MH to AI,GNT1H,3042
,,,Management,,,,
436,19817 (68.5815102),613826310,Artificial Intelligence (AI) ,JEE(Main),AI to AI,AI,6138
,,,and Data Science,,,,
437,19871 (68.4976684),347724510,Computer Engineering,JEE(Main),AI to AI,AI,3477
438,19905 (68.4921195),690124210,Computer Science and ,JEE(Main),AI to AI,AI,6901
,,,Engineering,,,,
439,19912 (68.4742359),620761210,Mechanical Engineering,JEE(Main),AI to AI,AI,6207
,,,,,,,
440,20031 (68.3121303),613961210,Mechanical Engineering,JEE(Main),AI to AI,AI,6139
441,20039 (68.3121303),517724610,Information Technology,JEE(Main),AI to AI,AI,5177
442,20053 (68.3072115),414724610,Information Technology,JEE(Main),AI to AI,AI,4147
443,20067 (68.3072115),414737210,Electronics and ,JEE(Main),AI to AI,AI,4147
,,,Telecommunication Engg,,,,
444,20070 (68.3072115),346724510,Computer Engineering,JEE(Main),AI to AI,AI,3467
,,,,,,,
445,20199 (68.1864375),335124510,Computer Engineering,JEE(Main),AI to AI,AI,3351
446,20214 (68.1822443),512524610,Information Technology,JEE(Main),AI to AI,AI,5125
,,,,,,,
447,20224 (68.1259088),682261210,Mechanical Engineering,JEE(Main),AI to AI,AI,6822
,,,,,,,
448,20259 (67.9579868),539024510,Computer Engineering,JEE(Main),AI to AI,AI,5390
,,,,,,,
449,20452 (67.7739163),410425110,Computer Technology,JEE(Main),AI to AI,AI,4104
450,20455 (67.7739163),641937010,Electronics and ,JEE(Main),AI to AI,AI,6419
,,,Communication ,,,,
451,20503 (67.7060203),513984410,Electronics and Computer ,JEE(Main),AI to AI,AI,5139
,,,Engineering,,,,
452,20521 (67.7060203),346092110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3460
,,,Machine Learning,,,,
453,20533 (67.6597942),618537210,Electronics and ,JEE(Main),AI to AI,AI,6185
,,,Telecommunication Engg,,,,
454,20590 (67.5014079),319324610,Information Technology,JEE(Main),AI to AI,AI,3193
455,20661 (67.4336703),614650710,Chemical Engineering,JEE(Main),AI to AI,AI,6146
456,20666 (67.4336703),320760210,Automobile Engineering,JEE(Main),AI to AI,AI,3207
457,20777 (67.2650855),225024210,Computer Science and ,JEE(Main),AI to AI,AI,2250
,,,Engineering,,,,
458,20872 (67.1097797),313946110,Bio Medical Engineering,JEE(Main),AI to AI,AI,3139
459,20901 (67.0441852),618324510,Computer Engineering,JEE(Main),AI to AI,AI,6183
,,,,,,,
460,20997 (67.0162297),533024610,Information Technology,JEE(Main),AI to AI,AI,5330
,,,,,,,
461,21072 (67.0090297),342337210,Electronics and ,JEE(Main),AI to AI,AI,3423
,,,Telecommunication Engg,,,,
462,21095 (66.9354083),676824510,Computer Engineering,JEE(Main),AI to AI,AI,6768
,,,,,,,
463,21135 (66.8593974),213424210,Computer Science and ,JEE(Main),AI to AI,AI,2134
,,,Engineering,,,,
464,21262 (66.7538254),614529310,Electrical Engineering,JEE(Main),AI to AI,AI,6145
465,21273 (66.7538254),675999510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6759
,,,Data Science,,,,
466,21339 (66.6989836),618437210,Electronics and ,JEE(Main),AI to AI,AI,6184
,,,Telecommunication Engg,,,,
467,21368 (66.6917588),518224510,Computer Engineering,JEE(Main),AI to AI,AI,5182
,,,,,,,
468,21415 (66.5631616),347125710,Computer Science and ,JEE(Main),AI to AI,AI,3471
,,,Design,,,,
469,21432 (66.4971903),627246610,Instrumentation ,JEE(Main),AI to AI,AI,6272
,,,Engineering,,,,
470,21555 (66.2327790),622237210,Electronics and ,JEE(Main),AI to AI,AI,6222
,,,Telecommunication Engg,,,,
471,21560 (66.2327790),111624210,Computer Science and ,JEE(Main),AI to AI,AI,1116
,,,Engineering,,,,
472,21583 (66.2327790),410424610,Information Technology,JEE(Main),AI to AI,AI,4104
473,21597 (66.2327790),675824510,Computer Engineering,JEE(Main),AI to AI,AI,6758
474,21638 (66.1977286),683924210,Computer Science and ,JEE(Main),AI to AI,AI,6839
,,,Engineering,,,,
475,21721 (66.0720974),626924210,Computer Science and ,JEE(Main),AI to AI,AI,6269
,,,Engineering,,,,
476,21775 (66.0594364),663524510,Computer Engineering,JEE(Main),AI to AI,AI,6635
,,,,,,,
,,,,,,,
477,21849 (66.0438426),622037210,Electronics and ,JEE(Main),AI to AI,AI,6220
,,,Telecommunication Engg,,,,
478,21956 (65.8463433),675899510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6758
,,,Data Science,,,,
479,21961 (65.8185357),617719110,Civil Engineering,JEE(Main),MH to AI,GNT1H,6177
480,21977 (65.7680546),512524510,Computer Engineering,JEE(Main),AI to AI,AI,5125
,,,,,,,
481,22048 (65.6723346),317537210,Electronics and ,JEE(Main),AI to AI,AI,3175
,,,Telecommunication Engg,,,,
482,22084 (65.6651355),411619110,Civil Engineering,JEE(Main),AI to AI,AI,4116
483,22119 (65.6188512),628824210,Computer Science and ,JEE(Main),AI to AI,AI,6288
,,,Engineering,,,,
484,22151 (65.6142365),626761210,Mechanical Engineering,JEE(Main),AI to AI,AI,6267
,,,,,,,
485,22155 (65.6142365),518137210,Electronics and ,JEE(Main),AI to AI,AI,5181
,,,Telecommunication Engg,,,,
486,22173 (65.6142365),660924510,Computer Engineering,JEE(Main),AI to AI,AI,6609
487,22321 (65.3008032),613837210,Electronics and ,JEE(Main),AI to AI,AI,6138
,,,Telecommunication Engg,,,,
488,22357 (65.2345767),414424210,Computer Science and ,JEE(Main),AI to AI,AI,4144
,,,Engineering,,,,
489,22403 (65.1576155),319729310,Electrical Engineering,JEE(Main),AI to AI,AI,3197
,,,,,,,
490,22445 (65.1313416),321224510,Computer Engineering,JEE(Main),AI to AI,AI,3212
,,,,,,,
,,,,,,,
491,22486 (65.1131804),412300210,Aeronautical Engineering,JEE(Main),AI to AI,AI,4123
,,,,,,,
492,22586 (65.0065901),614937210,Electronics and ,JEE(Main),AI to AI,AI,6149
,,,Telecommunication Engg,,,,
493,22748 (64.7201367),319899510,Artificial Intelligence and ,JEE(Main),AI to AI,AI,3198
,,,Data Science,,,,
494,22823 (64.5846549),664324210,Computer Science and ,JEE(Main),AI to AI,AI,6643
,,,Engineering,,,,
495,22838 (64.5846549),662261210,Mechanical Engineering,JEE(Main),MH to AI,LOPENO,6622
496,22865 (64.5437056),414524210,Computer Science and ,JEE(Main),AI to AI,AI,4145
,,,Engineering,,,,
497,22908 (64.4656820),627724210,Computer Science and ,JEE(Main),AI to AI,AI,6277
,,,Engineering,,,,
498,22924 (64.4656820),413524610,Information Technology,JEE(Main),AI to AI,AI,4135
,,,,,,,
499,23063 (64.3008739),680261210,Mechanical Engineering,JEE(Main),AI to AI,AI,6802
,,,,,,,
500,23081 (64.3008739),464929310,Electrical Engineering,JEE(Main),AI to AI,AI,4649
501,23091 (64.3008739),516125710,Computer Science and ,JEE(Main),AI to AI,AI,5161
,,,Design,,,,
502,23092 (64.3008739),321037210,Electronics and ,JEE(Main),AI to AI,AI,3210
,,,Telecommunication Engg,,,,
503,23137 (64.2523727),346524510,Computer Engineering,JEE(Main),AI to AI,AI,3465
504,23222 (64.0921556),515291110,Computer Science and ,JEE(Main),AI to AI,AI,5152
,,,Engineering(Artificial ,,,,
,,,,,,,
505,23244 (64.0418635),510937210,Electronics and ,JEE(Main),AI to AI,AI,5109
,,,Telecommunication Engg,,,,
506,23291 (63.9890539),318946610,Instrumentation ,JEE(Main),AI to AI,AI,3189
,,,Engineering,,,,
507,23301 (63.9890539),510929310,Electrical Engineering,JEE(Main),AI to AI,AI,5109
,,,,,,,
508,23391 (63.9853937),627537210,Electronics and ,JEE(Main),AI to AI,AI,6275
,,,Telecommunication Engg,,,,
509,23419 (63.9464392),663224510,Computer Engineering,JEE(Main),AI to AI,AI,6632
510,23464 (63.9282847),203290410,Chemical Engineering,JEE(Main),AI to AI,AI,2032
,,,,,,,
511,23489 (63.8694438),112837210,Electronics and ,JEE(Main),AI to AI,AI,1128
,,,Telecommunication Engg,,,,
512,23525 (63.7235229),630824510,Computer Engineering,JEE(Main),AI to AI,AI,6308
,,,,,,,
513,23796 (63.3834295),411824510,Computer Engineering,JEE(Main),AI to AI,AI,4118
514,23831 (63.3401985),318337210,Electronics and ,JEE(Main),AI to AI,AI,3183
,,,Telecommunication Engg,,,,
515,24000 (63.1786230),663292110,Artificial Intelligence and ,JEE(Main),AI to AI,AI,6632
,,,Machine Learning,,,,
516,24052 (63.1114141),414761210,Mechanical Engineering,JEE(Main),AI to AI,AI,4147
517,24231 (62.8257128),533137210,Electronics and ,JEE(Main),AI to AI,AI,5331
,,,Telecommunication Engg,,,,
518,24319 (62.7508697),335191110,Computer Science and ,JEE(Main),AI to AI,AI,3351
,,,Engineering(Artificial ,,,,
,,,,,,,
519,24372 (62.6803612),512119110,Civil Engineering,JEE(Main),AI to AI,AI,5121
520,24407 (62.6474199),414261210,Mechanical Engineering,JEE(Main),AI to AI,AI,4142
,,,,,,,
521,24420 (62.6398280),627024210,Computer Science and ,JEE(Main),AI to AI,AI,6270
,,,Engineering,,,,
522,24549 (62.5393189),112724510,Computer Engineering,JEE(Main),AI to AI,AI,1127
523,24644 (62.3485693),415191210,Computer Science and ,JEE(Main),AI to AI,AI,4151
,,,Engineering(Data Science),,,,
524,24649 (62.3485693),627862510,Mechanical ,JEE(Main),AI to AI,AI,6278
,,,Engineering[Sandwich],,,,
525,24786 (62.1626284),615629310,Electrical Engineering,JEE(Main),AI to AI,AI,6156
526,24806 (62.1563722),417761210,Mechanical Engineering,JEE(Main),AI to AI,AI,4177
,,,,,,,
527,24926 (61.9822787),110161210,Mechanical Engineering,JEE(Main),AI to AI,AI,1101
528,25069 (61.7494647),628300210,Aeronautical Engineering,JEE(Main),AI to AI,AI,6283
529,25138 (61.7043217),111724210,Computer Science and ,JEE(Main),AI to AI,AI,1117
,,,Engineering,,,,
530,25169 (61.6537329),416324210,Computer Science and ,JEE(Main),AI to AI,AI,4163
,,,Engineering,,,,
